"study","group","condition","SID","survey_name","item","value"
"study1_pilot2","encouraging","encouraging-unpaired","s086","msg_share","msg_share_07","6"
"study1_pilot2","encouraging","encouraging-unpaired","s094","msg_share","msg_share_07","3"
"study1_pilot2","encouraging","encouraging-unpaired","s111","msg_share","msg_share_07","2"
"study1_pilot2","encouraging","encouraging-unpaired","s161","msg_share","msg_share_07","2"
"study1_pilot2","encouraging","encouraging-unpaired","s198","msg_share","msg_share_07","6"
"study1_pilot2","encouraging","encouraging-unpaired","s220","msg_share","msg_share_07","5"
"study1_pilot2","encouraging","encouraging-unpaired","s028","msg_share","msg_share_08","4"
"study1_pilot2","encouraging","encouraging-unpaired","s043","msg_share","msg_share_08","4"
"study1_pilot2","encouraging","encouraging-unpaired","s044","msg_share","msg_share_08","7"
"study1_pilot2","encouraging","encouraging-unpaired","s065","msg_share","msg_share_08","6"
"study1_pilot2","encouraging","encouraging-unpaired","s086","msg_share","msg_share_08","3"
"study1_pilot2","encouraging","encouraging-unpaired","s094","msg_share","msg_share_08","4"
"study1_pilot2","encouraging","encouraging-unpaired","s111","msg_share","msg_share_08","2"
"study1_pilot2","encouraging","encouraging-unpaired","s161","msg_share","msg_share_08","2"
"study1_pilot2","encouraging","encouraging-unpaired","s198","msg_share","msg_share_08","3"
"study1_pilot2","encouraging","encouraging-unpaired","s220","msg_share","msg_share_08","5"
"study1_pilot2","encouraging","encouraging-unpaired","s028","msg_share","msg_share_12","1"
"study1_pilot2","encouraging","encouraging-unpaired","s043","msg_share","msg_share_12","2"
"study1_pilot2","encouraging","encouraging-unpaired","s044","msg_share","msg_share_12","7"
"study1_pilot2","encouraging","encouraging-unpaired","s065","msg_share","msg_share_12","6"
"study1_pilot2","encouraging","encouraging-unpaired","s086","msg_share","msg_share_12","2"
"study1_pilot2","encouraging","encouraging-unpaired","s094","msg_share","msg_share_12","1"
"study1_pilot2","encouraging","encouraging-unpaired","s111","msg_share","msg_share_12","2"
"study1_pilot2","encouraging","encouraging-unpaired","s161","msg_share","msg_share_12","2"
"study1_pilot2","encouraging","encouraging-unpaired","s198","msg_share","msg_share_12","4"
"study1_pilot2","encouraging","encouraging-unpaired","s220","msg_share","msg_share_12","6"
"study1_pilot2","encouraging","encouraging-unpaired","s028","msg_share","msg_share_15","1"
"study1_pilot2","encouraging","encouraging-unpaired","s043","msg_share","msg_share_15","6"
"study1_pilot2","encouraging","encouraging-unpaired","s044","msg_share","msg_share_15","7"
"study1_pilot2","encouraging","encouraging-unpaired","s065","msg_share","msg_share_15","5"
"study1_pilot2","encouraging","encouraging-unpaired","s086","msg_share","msg_share_15","3"
"study1_pilot2","encouraging","encouraging-unpaired","s094","msg_share","msg_share_15","2"
"study1_pilot2","encouraging","encouraging-unpaired","s111","msg_share","msg_share_15","2"
"study1_pilot2","encouraging","encouraging-unpaired","s161","msg_share","msg_share_15","2"
"study1_pilot2","encouraging","encouraging-unpaired","s198","msg_share","msg_share_15","2"
"study1_pilot2","encouraging","encouraging-unpaired","s220","msg_share","msg_share_15","6"
"study1_pilot2","encouraging","encouraging-unpaired","s028","msg_share","msg_share_17","3"
"study1_pilot2","encouraging","encouraging-unpaired","s043","msg_share","msg_share_17","6"
"study1_pilot2","encouraging","encouraging-unpaired","s044","msg_share","msg_share_17","7"
"study1_pilot2","encouraging","encouraging-unpaired","s065","msg_share","msg_share_17","6"
"study1_pilot2","encouraging","encouraging-unpaired","s086","msg_share","msg_share_17","2"
"study1_pilot2","encouraging","encouraging-unpaired","s094","msg_share","msg_share_17","3"
"study1_pilot2","encouraging","encouraging-unpaired","s111","msg_share","msg_share_17","5"
"study1_pilot2","encouraging","encouraging-unpaired","s161","msg_share","msg_share_17","2"
"study1_pilot2","encouraging","encouraging-unpaired","s198","msg_share","msg_share_17","5"
"study1_pilot2","encouraging","encouraging-unpaired","s220","msg_share","msg_share_17","4"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_self","msg_rel_self_07","3"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_self","msg_rel_self_07","2"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_self","msg_rel_self_07","1"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_self","msg_rel_self_07","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_self","msg_rel_self_07","3"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_self","msg_rel_self_07","7"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_self","msg_rel_self_07","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_self","msg_rel_self_07","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_self","msg_rel_self_07","3"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_self","msg_rel_self_07","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_self","msg_rel_self_08","7"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_self","msg_rel_self_08","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_self","msg_rel_self_08","4"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_self","msg_rel_self_08","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_self","msg_rel_self_12","2"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_self","msg_rel_self_12","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_self","msg_rel_self_12","4"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_self","msg_rel_self_12","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_self","msg_rel_self_12","3"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_self","msg_rel_self_12","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_self","msg_rel_self_15","2"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_self","msg_rel_self_15","7"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_self","msg_rel_self_15","6"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_self","msg_rel_self_15","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_self","msg_rel_self_17","2"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_self","msg_rel_self_17","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_self","msg_rel_self_17","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_self","msg_rel_self_17","5"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_social","msg_rel_social_07","4"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_social","msg_rel_social_07","5"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_social","msg_rel_social_07","1"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_social","msg_rel_social_07","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_social","msg_rel_social_07","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_social","msg_rel_social_07","3"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_social","msg_rel_social_07","6"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_social","msg_rel_social_08","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_social","msg_rel_social_08","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_social","msg_rel_social_08","4"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_social","msg_rel_social_08","6"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_social","msg_rel_social_12","5"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_social","msg_rel_social_12","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_social","msg_rel_social_12","4"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_social","msg_rel_social_12","3"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_social","msg_rel_social_12","6"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_social","msg_rel_social_15","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_social","msg_rel_social_15","7"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_social","msg_rel_social_15","6"
"study1_pilot2","mocking","mocking-paired","s042","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-paired","s058","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-paired","s059","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-paired","s067","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-paired","s071","msg_rel_social","msg_rel_social_17","7"
"study1_pilot2","mocking","mocking-paired","s116","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-paired","s159","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-paired","s172","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-paired","s173","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-paired","s180","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-paired","s204","msg_rel_social","msg_rel_social_17","5"
"study1_pilot2","mocking","mocking-paired","s217","msg_rel_social","msg_rel_social_17","6"
"study1_pilot2","mocking","mocking-paired","s042","msg_share","msg_share_07","3"
"study1_pilot2","mocking","mocking-paired","s058","msg_share","msg_share_07","4"
